concept_name,concept_title,category,unit,min_value,max_value,description,omop_id,source,table_name,sub_var,val_var,unit_var,index_var,method,match_value,class,dict,typ,ref,clean,conversion,ricu,blended
fio2,Fraction of Inspired Oxygen,blood gas,%,21,100,fraction of inspired oxygen,4353936,hirid,observations,variableid,,,,itemid,2010,hrd_itm,,ts,ricu,0,none,,
etco2,Endtidal CO2,vitals,mmHg,10,60,endtidal CO2,4353940,miii_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,1817|228640,itm_itm,d_items,ts,ricu,0,none,,
bun,Blood Urea Nitrogen,chemistry,mg/dL,0,200,blood urea nitrogen,4017361,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51006,itm_itm,d_labitems,ts,ricu,0,none,,
fio2,Fraction of Inspired Oxygen,blood gas,%,21,100,fraction of inspired oxygen,4353936,miiv_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,223835,itm_itm,d_items,ts,ricu,0,none,,
fio2,Fraction of Inspired Oxygen,blood gas,%,21,100,fraction of inspired oxygen,4353936,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50816,itm_itm,d_labitems,ts,ricu,0,none,,
fio2,Fraction of Inspired Oxygen,blood gas,%,21,100,fraction of inspired oxygen,4353936,sic,data_float_h,DataID,,,,itemid,2283,itm_itm,,ts,ricu,0,none,,
glu,Glucose,chemistry,mg/dL,0,1000,glucose,4144235,aumc,numericitems,itemid,,,,itemid,6833|9557|9947,itm_itm,,ts,ricu,0,none,,
glu,Glucose,chemistry,mg/dL,0,1000,glucose,4144235,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,glucose,NA,,ts,ricu,0,none,,
glu,Glucose,chemistry,mg/dL,0,1000,glucose,4144235,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,bedside glucose,NA,,ts,ricu,0,none,,
glu,Glucose,chemistry,mg/dL,0,1000,glucose,4144235,hirid,observations,variableid,,,,itemid,20005110|24000523|24000585,hrd_itm,,ts,ricu,0,none,,
ca,Calcium,chemistry,mg/dL,4,20,calcium,4216722,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50893,itm_itm,d_labitems,ts,ricu,0,none,check,
glu,Glucose,chemistry,mg/dL,0,1000,glucose,4144235,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50809|50931,itm_itm,d_labitems,ts,ricu,0,none,,
glu,Glucose,chemistry,mg/dL,0,1000,glucose,4144235,sic,laboratory,LaboratoryID,,,,itemid,348|656,itm_itm,,ts,ricu,0,none,,
granulocytes_abs,Granulocytes Absolute,lab,K/uL,,,Absolute granulocyte count,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,51218,itm_itm,d_labitems,ts,ricu,0,#/uL_to_K/uL,,
hba1c,Hemoglobin A1C,hematology,%,NA,NA,Hemoglobin A1C,4184637,aumc,numericitems,itemid,,,,itemid,11812|16166,itm_itm,,ts,ricu,0,none,,
ca,Calcium,chemistry,mg/dL,4,20,calcium,4216722,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50893,itm_itm,d_labitems,ts,ricu,0,none,check,
hba1c,Hemoglobin A1C,hematology,%,NA,NA,Hemoglobin A1C,4184637,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50852,itm_itm,d_labitems,ts,ricu,0,none,,
hbco,Carboxyhemoglobin,blood gas,NA,NA,NA,carboxyhemoglobin,4056787,aumc,numericitems,itemid,,,,itemid,11690,itm_itm,,ts,ricu,0,none,,
hbco,Carboxyhemoglobin,blood gas,NA,NA,NA,carboxyhemoglobin,4056787,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,Carboxyhemoglobin,NA,,ts,ricu,0,none,,
hbco,Carboxyhemoglobin,blood gas,NA,NA,NA,carboxyhemoglobin,4056787,hirid,observations,variableid,,,,itemid,24000526,hrd_itm,,ts,ricu,0,none,,
hct,Hematocrit,hematology,%,15,60,hematocrit,4151358,aumc,numericitems,itemid,,,,itemid,6777|11423|11545,itm_itm,,ts,ricu,0,none,,
hct,Hematocrit,hematology,%,15,60,hematocrit,4151358,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,Hct,NA,,ts,ricu,0,none,,
cai,Calcium Ionized,blood gas,mmol/L,0.5,2,calcium ionized,46272910,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50808,itm_itm,d_labitems,ts,ricu,0,none,check,
hct,Hematocrit,hematology,%,15,60,hematocrit,4151358,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51221,itm_itm,d_labitems,ts,ricu,0,none,,
hct,Hematocrit,hematology,%,15,60,hematocrit,4151358,sic,laboratory,LaboratoryID,,,,itemid,217|682,itm_itm,,ts,ricu,0,none,,
hgb,Hemoglobin,hematology,g/dL,4,18,hemoglobin,4118981,aumc,numericitems,itemid,,,,itemid,6778|9553|9960|10286|19703,itm_itm,,ts,ricu,0,none,,
hgb,Hemoglobin,hematology,g/dL,4,18,hemoglobin,4118981,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,Hgb,NA,,ts,ricu,0,none,check,
hgb,Hemoglobin,hematology,g/dL,4,18,hemoglobin,4118981,hirid,observations,variableid,,,,itemid,24000548|24000836|20000900,hrd_itm,,ts,ricu,0,none,,
cai,Calcium Ionized,blood gas,mmol/L,0.5,2,calcium ionized,46272910,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50808,itm_itm,d_labitems,ts,ricu,0,none,check,
hgb,Hemoglobin,hematology,g/dL,4,18,hemoglobin,4118981,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51222,itm_itm,d_labitems,ts,ricu,0,none,check,
hgb,Hemoglobin,hematology,g/dL,4,18,hemoglobin,4118981,sic,laboratory,LaboratoryID,,,,itemid,658|289,itm_itm,,ts,ricu,0,none,,
hr,Heart Rate,vitals,bpm,0,300,heart rate,4239408,aumc,numericitems,itemid,,,,itemid,6640,itm_itm,,ts,ricu,0,none,,
hr,Heart Rate,vitals,bpm,0,300,heart rate,4239408,eicu_coh,vitalperiodic,NA,heartrate,,observationoffset,col,NA,col_itm,,ts,ricu,0,none,,
hr,Heart Rate,vitals,bpm,0,300,heart rate,4239408,hirid,observations,variableid,,,,itemid,200,hrd_itm,,ts,ricu,0,none,,
etco2,Endtidal CO2,vitals,mmHg,10,60,endtidal CO2,4353940,miii_demo_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,1817|228640,itm_itm,d_items,ts,ricu,0,none,,
hr,Heart Rate,vitals,bpm,0,300,heart rate,4239408,miiv_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,220045,itm_itm,d_items,ts,ricu,0,none,,
hr,Heart Rate,vitals,bpm,0,300,heart rate,4239408,sic,data_float_h,DataID,,,,itemid,708,itm_itm,,ts,ricu,0,none,,
immature_granulocytes_percent,Immature Granulocytes Percent,lab,%,,,Immature granulocytes percentage,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,52135,itm_itm,d_labitems,ts,ricu,0,none,,
inr_pt,Prothrombin Time/International Normalized Ratio,hematology,NA,NA,NA,prothrombin time/international normalized ratio,4306239,aumc,numericitems,itemid,,,,itemid,11893,itm_itm,,ts,ricu,0,none,,
inr_pt,Prothrombin Time/International Normalized Ratio,hematology,NA,NA,NA,prothrombin time/international normalized ratio,4306239,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,PT - INR,NA,,ts,ricu,0,none,,
inr_pt,Prothrombin Time/International Normalized Ratio,hematology,NA,NA,NA,prothrombin time/international normalized ratio,4306239,hirid,observations,variableid,,,,itemid,24000567,hrd_itm,,ts,ricu,0,none,,
ck,Creatine Kinase,chemistry,IU/L,0,NA,creatine kinase,4265595,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50910,itm_itm,d_labitems,ts,ricu,0,none,check,
inr_pt,Prothrombin Time/International Normalized Ratio,hematology,NA,NA,NA,prothrombin time/international normalized ratio,4306239,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51237,itm_itm,d_labitems,ts,ricu,0,none,,
ins,Insulin,medications,units/hr,0,NA,insulin,42537007,aumc,drugitems,itemid,,,,itemid,7624|9014|19129,itm_itm,,ts,ricu,0,none,,
ins,Insulin,medications,units/hr,0,NA,insulin,42537007,eicu_coh,infusiondrug,drugname,,,,regex,#NAME?,rgx_itm,,ts,ricu,0,none,,
ins,Insulin,medications,units/hr,0,NA,insulin,42537007,hirid,pharma,pharmaid,,,,itemid,15|1000724,itm_itm,,ts,ricu,0,none,,
ins,Insulin,medications,units/hr,0,NA,insulin,42537007,miii_coh,inputevents_cv,itemid,amount,amountuom,charttime,itemid,30045|30100,itm_itm,d_items,ts,ricu,0,none,,
ins,Insulin,medications,units/hr,0,NA,insulin,42537007,miii_coh,inputevents_mv,itemid,amount,amountuom,starttime,itemid,223258|223260,itm_itm,d_items,ts,ricu,0,none,,
ins,Insulin,medications,units/hr,0,NA,insulin,42537007,miiv_coh,inputevents,itemid,amount,amountuom,starttime,itemid,223258|223260,itm_itm,d_items,ts,ricu,0,none,,
k,Potassium,chemistry,mEq/L,0,10,potassium,4207483,aumc,numericitems,itemid,,,,itemid,6835|9556|9927|10285,itm_itm,,ts,ricu,0,none,,
k,Potassium,chemistry,mEq/L,0,10,potassium,4207483,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,potassium,NA,,ts,ricu,0,none,,
k,Potassium,chemistry,mEq/L,0,10,potassium,4207483,hirid,observations,variableid,,,,itemid,20000500|24000520|24000833|24000867,hrd_itm,,ts,ricu,0,none,,
ck,Creatine Kinase,chemistry,IU/L,0,NA,creatine kinase,4265595,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50910,itm_itm,d_labitems,ts,ricu,0,none,check,
k,Potassium,chemistry,mEq/L,0,10,potassium,4207483,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50971,itm_itm,d_labitems,ts,ricu,0,none,,
k,Potassium,chemistry,mEq/L,0,10,potassium,4207483,sic,laboratory,LaboratoryID,,,,itemid,463|685,itm_itm,,ts,ricu,0,none,,
lact,Lactate,blood gas,mmol/L,0,50,lactate,4191725,aumc,numericitems,itemid,,,,itemid,6837|9580|10053,itm_itm,,ts,ricu,0,none,,
lact,Lactate,blood gas,mmol/L,0,50,lactate,4191725,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,lactate,NA,,ts,ricu,0,none,,
lact,Lactate,blood gas,mmol/L,0,50,lactate,4191725,hirid,observations,variableid,,,,itemid,24000524,hrd_itm,,ts,ricu,0,none,,
ckmb,Creatine Kinase MB,chemistry,ng/mL,0,NA,creatine kinase MB,4017058,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50911,itm_itm,d_labitems,ts,ricu,0,none,check,
lact,Lactate,blood gas,mmol/L,0,50,lactate,4191725,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50813,itm_itm,d_labitems,ts,ricu,0,none,,
lact,Lactate,blood gas,mmol/L,0,50,lactate,4191725,sic,laboratory,LaboratoryID,,,,itemid,657|454,itm_itm,,ts,ricu,0,none,,
lymph,Lymphocytes,hematology,%,0,100,lymphocytes,4254663,aumc,numericitems,itemid,,,,itemid,11846,itm_itm,,ts,ricu,0,none,,
lymph,Lymphocytes,hematology,%,0,100,lymphocytes,4254663,aumc,numericitems,itemid,,,,itemid,14258,itm_itm,,ts,ricu,0,none,,
lymph,Lymphocytes,hematology,%,0,100,lymphocytes,4254663,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,#NAME?,NA,,ts,ricu,0,none,,
lymph,Lymphocytes,hematology,%,0,100,lymphocytes,4254663,hirid,observations,variableid,,,,itemid,24000480,hrd_itm,,ts,ricu,0,none,,
ckmb,Creatine Kinase MB,chemistry,ng/mL,0,NA,creatine kinase MB,4017058,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50911,itm_itm,d_labitems,ts,ricu,0,none,check,
lymph,Lymphocytes,hematology,%,0,100,lymphocytes,4254663,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51244,itm_itm,d_labitems,ts,ricu,0,none,,
lymph,Lymphocytes,hematology,%,0,100,lymphocytes,4254663,sic,laboratory,LaboratoryID,,,,itemid,223,itm_itm,,ts,ricu,0,none,,
lymphocytes_abs,Lymphocytes Absolute,lab,K/uL,,,Absolute lymphocyte count,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,51133|52769,itm_itm,d_labitems,ts,ricu,0,none,,
lymphocytes_percent,Lymphocytes Percent,lab,%,,,Lymphocyte percentage,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,51244|51245,itm_itm,d_labitems,ts,ricu,0,none,,
map,Mean Arterial Pressure,vitals,mmHg,0,250,mean arterial pressure,4239021,aumc,numericitems,itemid,,,,itemid,6642,itm_itm,,ts,ricu,0,none,,
map,Mean Arterial Pressure,vitals,mmHg,0,250,mean arterial pressure,4239021,eicu_coh,vitalaperiodic,NA,,,observationoffset,col,NA,col_itm,,ts,ricu,0,none,,
map,Mean Arterial Pressure,vitals,mmHg,0,250,mean arterial pressure,4239021,eicu_coh,vitalperiodic,NA,,,observationoffset,col,NA,col_itm,,ts,ricu,0,none,,
map,Mean Arterial Pressure,vitals,mmHg,0,250,mean arterial pressure,4239021,hirid,observations,variableid,,,,itemid,110|610,hrd_itm,,ts,ricu,0,none,,
fio2,Fraction of Inspired Oxygen,blood gas,%,21,100,fraction of inspired oxygen,4353936,miii_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,3420|223835,itm_itm,d_items,ts,ricu,0,none,,
map,Mean Arterial Pressure,vitals,mmHg,0,250,mean arterial pressure,4239021,miiv_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,220052|220181|225312,itm_itm,d_items,ts,ricu,0,none,,
map,Mean Arterial Pressure,vitals,mmHg,0,250,mean arterial pressure,4239021,sic,data_float_h,DataID,,,,itemid,703|706,itm_itm,,ts,ricu,0,none,,
mch,Mean Corpuscular Hemoglobin,hematology,pg,0,NA,mean corpuscular hemoglobin,4182871,aumc,numericitems,itemid,,,,itemid,11679,itm_itm,,ts,ricu,0,none,,
mch,Mean Corpuscular Hemoglobin,hematology,pg,0,NA,mean corpuscular hemoglobin,4182871,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,MCH,NA,,ts,ricu,0,none,,
mch,Mean Corpuscular Hemoglobin,hematology,pg,0,NA,mean corpuscular hemoglobin,4182871,hirid,observations,variableid,,,,itemid,24000160,hrd_itm,,ts,ricu,0,none,,
cl,Chloride,chemistry,mEq/L,80,130,chloride,4188066,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50902,itm_itm,d_labitems,ts,ricu,0,none,check,
mch,Mean Corpuscular Hemoglobin,hematology,pg,0,NA,mean corpuscular hemoglobin,4182871,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51248,itm_itm,d_labitems,ts,ricu,0,none,,
mch,Mean Corpuscular Hemoglobin,hematology,pg,0,NA,mean corpuscular hemoglobin,4182871,sic,laboratory,LaboratoryID,,,,itemid,566,itm_itm,,ts,ricu,0,none,,
mchc,Mean Corpuscular Hemoglobin Concentration,hematology,%,20,50,mean corpuscular hemoglobin concentration,4290193,aumc,numericitems,itemid,,,,itemid,18666,itm_itm,,ts,ricu,0,none,,
mchc,Mean Corpuscular Hemoglobin Concentration,hematology,%,20,50,mean corpuscular hemoglobin concentration,4290193,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,MCHC,NA,,ts,ricu,0,none,,
mchc,Mean Corpuscular Hemoglobin Concentration,hematology,%,20,50,mean corpuscular hemoglobin concentration,4290193,hirid,observations,variableid,,,,itemid,24000170,hrd_itm,,ts,ricu,0,none,,
cl,Chloride,chemistry,mEq/L,80,130,chloride,4188066,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50902,itm_itm,d_labitems,ts,ricu,0,none,check,
mchc,Mean Corpuscular Hemoglobin Concentration,hematology,%,20,50,mean corpuscular hemoglobin concentration,4290193,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51249,itm_itm,d_labitems,ts,ricu,0,none,,
mchc,Mean Corpuscular Hemoglobin Concentration,hematology,%,20,50,mean corpuscular hemoglobin concentration,4290193,sic,laboratory,LaboratoryID,,,,itemid,290,itm_itm,,ts,ricu,0,none,,
mcv,Mean Corpuscular Volume,hematology,fL,50,150,mean corpuscular volume,4016239,aumc,numericitems,itemid,,,,itemid,9968,itm_itm,,ts,ricu,0,none,,
mcv,Mean Corpuscular Volume,hematology,fL,50,150,mean corpuscular volume,4016239,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,MCV,NA,,ts,ricu,0,none,check,
mcv,Mean Corpuscular Volume,hematology,fL,50,150,mean corpuscular volume,4016239,hirid,observations,variableid,,,,itemid,24000150,hrd_itm,,ts,ricu,0,none,,
cl_bg,Chloride,blood gas,mEq/L,,,chloride,,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50806,itm_itm,d_labitems,ts,mimic-me,0,none,check,
mcv,Mean Corpuscular Volume,hematology,fL,50,150,mean corpuscular volume,4016239,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51250,itm_itm,d_labitems,ts,ricu,0,none,check,
mcv,Mean Corpuscular Volume,hematology,fL,50,150,mean corpuscular volume,4016239,sic,laboratory,LaboratoryID,,,,itemid,286,itm_itm,,ts,ricu,0,none,,
metamyelocytes_percent,Metamyelocytes Percent,lab,%,,,Metamyelocytes percentage,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,51251,itm_itm,d_labitems,ts,ricu,0,none,,
methb,Methemoglobin,blood gas,%,0,100,methemoglobin,4204561,aumc,numericitems,itemid,,,,itemid,11692,itm_itm,,ts,ricu,0,none,,
methb,Methemoglobin,blood gas,%,0,100,methemoglobin,4204561,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,Methemoglobin,NA,,ts,ricu,0,none,,
methb,Methemoglobin,blood gas,%,0,100,methemoglobin,4204561,hirid,observations,variableid,,,,itemid,24000549,hrd_itm,,ts,ricu,0,none,,
cl_bg,Chloride,blood gas,mEq/L,,,chloride,,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50806,itm_itm,d_labitems,ts,mimic-me,0,none,check,
methb,Methemoglobin,blood gas,%,0,100,methemoglobin,4204561,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50814,itm_itm,d_labitems,ts,ricu,0,none,,
mg,Magnesium,chemistry,mg/dL,0.5,5,magnesium,4243005,aumc,numericitems,itemid,,,,itemid,6839|9952,NA,,ts,ricu,0,none,,
mg,Magnesium,chemistry,mg/dL,0.5,5,magnesium,4243005,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,magnesium,NA,,ts,ricu,0,none,,
mg,Magnesium,chemistry,mg/dL,0.5,5,magnesium,4243005,hirid,observations,variableid,,,,itemid,24000230,hrd_itm,,ts,ricu,0,none,,
crea,Creatinine,chemistry,mg/dL,0,15,creatinine,4013964,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50912,itm_itm,d_labitems,ts,ricu,0,none,check,
mg,Magnesium,chemistry,mg/dL,0.5,5,magnesium,4243005,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50960,itm_itm,d_labitems,ts,ricu,0,none,,
mg,Magnesium,chemistry,mg/dL,0.5,5,magnesium,4243005,sic,laboratory,LaboratoryID,,,,itemid,468,itm_itm,,ts,ricu,0,none,,
mgcs,GCS Motor,neurological,NA,1,6,GCS motor,4083352,aumc,listitems,itemid,,,,itemid,6734,itm_itm,,ts,ricu,0,none,,
mgcs,GCS Motor,neurological,NA,1,6,GCS motor,4083352,aumc,listitems,itemid,,,,itemid,13072,itm_itm,,ts,ricu,0,none,,
mgcs,GCS Motor,neurological,NA,1,6,GCS motor,4083352,eicu_coh,nursecharting,nursingchartcelltypevalname,,,,regex,Motor,NA,,ts,ricu,0,none,,
mgcs,GCS Motor,neurological,NA,1,6,GCS motor,4083352,hirid,observations,variableid,,,,itemid,10000200,hrd_itm,,ts,ricu,0,none,,
fio2,Fraction of Inspired Oxygen,blood gas,%,21,100,fraction of inspired oxygen,4353936,miii_demo_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,3420|223835,itm_itm,d_items,ts,ricu,0,none,,
mgcs,GCS Motor,neurological,NA,1,6,GCS motor,4083352,miiv_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,223901,itm_itm,d_items,ts,ricu,0,none,,
monocytes_abs,Monocytes Absolute,lab,K/uL,,,Absolute monocyte count,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,52074|51253,itm_itm,d_labitems,ts,ricu,0,#/uL_to_K/uL,,
monocytes_percent,Monocytes Percent,lab,%,,,Monocyte percentage,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,51254,itm_itm,d_labitems,ts,ricu,0,none,,
na,Sodium,chemistry,mEq/L,110,165,sodium,4208938,aumc,numericitems,itemid,,,,itemid,6840|9555|9924|10284,itm_itm,,ts,ricu,0,none,,
na,Sodium,chemistry,mEq/L,110,165,sodium,4208938,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,sodium,NA,,ts,ricu,0,none,,
na,Sodium,chemistry,mEq/L,110,165,sodium,4208938,hirid,observations,variableid,,,,itemid,20000400|24000519|24000658|24000835|24000866,hrd_itm,,ts,ricu,0,none,,
crea,Creatinine,chemistry,mg/dL,0,15,creatinine,4013964,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50912,itm_itm,d_labitems,ts,ricu,0,none,check,
na,Sodium,chemistry,mEq/L,110,165,sodium,4208938,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50983,itm_itm,d_labitems,ts,ricu,0,none,,
na,Sodium,chemistry,mEq/L,110,165,sodium,4208938,sic,laboratory,LaboratoryID,,,,itemid,469|686,itm_itm,,ts,ricu,0,none,,
neut,Neutrophils,hematology,%,0,100,neutrophils,4148615,aumc,numericitems,itemid,,,,itemid,6786|11856,itm_itm,,ts,ricu,0,none,,
neut,Neutrophils,hematology,%,0,100,neutrophils,4148615,aumc,numericitems,itemid,,,,itemid,14254,itm_itm,,ts,ricu,0,none,,
neut,Neutrophils,hematology,%,0,100,neutrophils,4148615,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,#NAME?,NA,,ts,ricu,0,none,,
neut,Neutrophils,hematology,%,0,100,neutrophils,4148615,hirid,observations,variableid,,,,itemid,24000550,hrd_itm,,ts,ricu,0,none,,
crp,C-Reactive Protein,chemistry,mg/L,0,NA,C-reactive protein,4208414,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50889,itm_itm,d_labitems,ts,ricu,0,none,,
neut,Neutrophils,hematology,%,0,100,neutrophils,4148615,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51256,itm_itm,d_labitems,ts,ricu,0,none,,
neut,Neutrophils,hematology,%,0,100,neutrophils,4148615,sic,laboratory,LaboratoryID,,,,itemid,230,itm_itm,,ts,ricu,0,none,,
neutrophils_abs,Neutrophils Absolute,lab,K/uL,,,Absolute neutrophil count,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,52075,itm_itm,d_labitems,ts,ricu,0,none,,
neutrophils_percent,Neutrophils Percent,lab,%,,,Neutrophil percentage,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,51256,itm_itm,d_labitems,ts,ricu,0,none,,
nrbc_percent,NRBC Percent,lab,%,,,Nucleated red blood cells percentage,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,51257,itm_itm,d_labitems,ts,ricu,0,none,,
o2sat,Oxygen Saturation,respiratory,%,50,100,oxygen saturation,4011919,aumc,numericitems,itemid,,,,itemid,6709|8903,itm_itm,,ts,ricu,0,none,,
o2sat,Oxygen Saturation,respiratory,%,50,100,oxygen saturation,4011919,aumc,numericitems,itemid,,,,itemid,12311,itm_itm,,ts,ricu,0,none,,
o2sat,Oxygen Saturation,respiratory,%,50,100,oxygen saturation,4011919,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,O2 Sat (%),NA,,ts,ricu,0,none,,
o2sat,Oxygen Saturation,respiratory,%,50,100,oxygen saturation,4011919,eicu_coh,vitalperiodic,NA,,,observationoffset,col,NA,col_itm,,ts,ricu,0,none,,
o2sat,Oxygen Saturation,respiratory,%,50,100,oxygen saturation,4011919,hirid,observations,variableid,,,,itemid,4000|8280|20000800,hrd_itm,,ts,ricu,0,none,,
hr,Heart Rate,vitals,bpm,0,300,heart rate,4239408,miii_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,211|220045,itm_itm,d_items,ts,ricu,0,none,,
crp,C-Reactive Protein,chemistry,mg/L,0,NA,C-reactive protein,4208414,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50889,itm_itm,d_labitems,ts,ricu,0,none,,
o2sat,Oxygen Saturation,respiratory,%,50,100,oxygen saturation,4011919,miiv_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,220277|226253|220227,itm_itm,d_items,ts,ricu,0,none,,
o2sat,Oxygen Saturation,respiratory,%,50,100,oxygen saturation,4011919,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50817,itm_itm,d_labitems,ts,ricu,0,none,,
o2sat,Oxygen Saturation,respiratory,%,50,100,oxygen saturation,4011919,sic,data_float_h,DataID,,,,itemid,710,itm_itm,,ts,ricu,0,none,,
o2sat,Oxygen Saturation,respiratory,%,50,100,oxygen saturation,4011919,sic,laboratory,LaboratoryID,,,,itemid,184|673|690,itm_itm,,ts,ricu,0,none,,
pco2,CO2 Partial Pressure,blood gas,mmHg,10,150,CO2 partial pressure,4097882,aumc,numericitems,itemid,,,,itemid,6846|9990|21213,itm_itm,,ts,ricu,0,none,,
pco2,CO2 Partial Pressure,blood gas,mmHg,10,150,CO2 partial pressure,4097882,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,paCO2,NA,,ts,ricu,0,none,,
pco2,CO2 Partial Pressure,blood gas,mmHg,10,150,CO2 partial pressure,4097882,hirid,observations,variableid,,,,itemid,20001200,hrd_itm,,ts,ricu,0,none,,
eos,Eosinophils,hematology,%,0,50,eosinophils,4216098,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51200,itm_itm,d_labitems,ts,ricu,0,none,check,
pco2,CO2 Partial Pressure,blood gas,mmHg,10,150,CO2 partial pressure,4097882,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50818,itm_itm,d_labitems,ts,ricu,0,none,,
pco2,CO2 Partial Pressure,blood gas,mmHg,10,150,CO2 partial pressure,4097882,sic,laboratory,LaboratoryID,,,,itemid,687,itm_itm,,ts,ricu,0,none,,
ph,pH of Blood,blood gas,NA,6.8,8,pH of blood,4097822,aumc,numericitems,itemid,,,,itemid,6848|12310,itm_itm,,ts,ricu,0,none,,
ph,pH of Blood,blood gas,NA,6.8,8,pH of blood,4097822,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,pH,NA,,ts,ricu,0,none,,
ph,pH of Blood,blood gas,NA,6.8,8,pH of blood,4097822,hirid,observations,variableid,,,,itemid,20000300,hrd_itm,,ts,ricu,0,none,,
